,group
TCGA-EE-A2MM-06A,25
TCGA-DA-A1I0-06A,25
TCGA-HR-A2OG-06A,25
TCGA-D9-A148-06A,25
TCGA-EB-A5SH-06A,25
TCGA-EE-A2MN-06A,25
TCGA-GN-A268-06A,25
TCGA-D9-A4Z5-01A,25
TCGA-GN-A8LK-06A,25
TCGA-XV-AAZV-01A,25
TCGA-Z2-AA3S-06A,25
TCGA-DA-A95Y-06A,25
TCGA-ER-A3ET-06A,25
TCGA-D3-A2JD-06A,25
TCGA-FS-A1ZZ-06A,25
TCGA-FR-A3YO-06A,25
TCGA-WE-A8K6-06A,25
TCGA-ER-A198-06A,25
TCGA-FS-A1YW-06A,25
TCGA-EE-A184-06A,25
TCGA-ER-A193-06A,25
TCGA-GN-A263-01A,25
TCGA-EB-A24C-01A,25
TCGA-ER-A19L-06A,25
TCGA-DA-A1I8-06A,25
TCGA-WE-A8JZ-06A,25
TCGA-EE-A29M-06A,25
TCGA-BF-AAP6-01A,25
TCGA-EB-A6R0-01A,25
TCGA-FS-A1Z3-06A,25
TCGA-EE-A2GK-06A,25
TCGA-XV-AB01-06A,25
TCGA-FS-A1ZH-06A,25
TCGA-EB-A82B-01A,25
TCGA-BF-A5EP-01A,25
TCGA-FS-A1ZM-06A,25
TCGA-DA-A1IB-06A,25
TCGA-FR-A8YE-06A,25
TCGA-EE-A2GR-06A,25
TCGA-EE-A3J3-06A,25
TCGA-EE-A2GI-06A,25
TCGA-D9-A3Z4-01A,25
TCGA-WE-A8ZO-06A,25
TCGA-WE-AAA3-06A,25
TCGA-EB-A44O-01A,25
TCGA-EE-A29H-06A,25
TCGA-EE-A2MI-06A,25
TCGA-EE-A29L-06A,25
TCGA-FS-A4FC-06A,25
TCGA-D3-A2J8-06A,25
TCGA-EE-A2M5-06A,25
TCGA-EB-A550-01A,25
TCGA-EE-A29W-06A,25
TCGA-DA-A95X-06A,25
TCGA-D3-A1Q7-06A,25
TCGA-EE-A2GS-06A,25
TCGA-ER-A3PL-06A,25
TCGA-EB-A4XL-01A,25
TCGA-DA-A1I4-06A,25
TCGA-EE-A29E-06A,25
TCGA-W3-AA1Q-06A,25
TCGA-ER-A19G-06A,25
TCGA-EE-A185-06A,25
TCGA-EE-A2GH-06A,25
TCGA-EE-A3AA-06A,25
TCGA-EE-A2GL-06A,25
TCGA-EB-A6QY-01A,25
TCGA-D3-A1Q9-06A,25
TCGA-EE-A29N-06A,25
TCGA-EB-A44N-01A,25
TCGA-ER-A19N-06A,25
TCGA-D3-A1Q1-06A,25
TCGA-EE-A3JE-06A,25
TCGA-IH-A3EA-01A,25
TCGA-BF-A5ER-01A,25
TCGA-DA-A960-01A,25
TCGA-EB-A3HV-01A,25
TCGA-EB-A553-01A,25
TCGA-EB-A3XB-01A,25
TCGA-D3-A1QB-06A,25
TCGA-FS-A1ZQ-06A,25
TCGA-FS-A1ZC-06A,25
TCGA-ER-A19J-06A,25
TCGA-D3-A51E-06A,25
TCGA-GN-A8LN-01A,25
TCGA-EB-A431-01A,25
TCGA-FS-A1Z4-06A,25
TCGA-EE-A2GT-06A,25
TCGA-DA-A1HW-06A,25
TCGA-EE-A29B-06A,25
TCGA-YD-A9TB-06A,25
TCGA-WE-A8K1-06A,25
TCGA-D9-A4Z6-06A,25
TCGA-DA-A3F2-06A,25
TCGA-BF-A5EO-01A,25
TCGA-EB-A299-01A,25
TCGA-EE-A29G-06A,25
TCGA-GN-A4U9-06A,25
TCGA-EE-A3AC-06A,25
TCGA-D9-A6EC-06A,25
TCGA-EB-A3XE-01A,25
TCGA-ER-A196-01A,25
TCGA-FR-A69P-06A,25
TCGA-GN-A26D-06A,25
TCGA-EE-A3AE-06A,25
TCGA-EE-A3JD-06A,25
TCGA-DA-A3F8-06A,25
TCGA-EB-A44Q-06A,25
TCGA-EB-A41B-01A,25
TCGA-ER-A19H-06A,25
TCGA-EB-A5UN-06A,25
TCGA-DA-A3F5-06A,25
TCGA-EB-A42Z-01A,25
TCGA-ER-A19S-06A,25
TCGA-ER-A19P-06A,25
TCGA-ER-A19K-01A,25
TCGA-D3-A1Q4-06A,25
TCGA-FS-A1ZG-06A,25
TCGA-FR-A3YN-06A,25
TCGA-D3-A3C3-06A,25
TCGA-D9-A1X3-06A,25
TCGA-EE-A29C-06A,25
TCGA-EE-A29P-06A,25
TCGA-QB-A6FS-06A,25
TCGA-EE-A29R-06A,25
TCGA-EB-A42Y-01A,25
TCGA-GN-A26C-01A,25
TCGA-D3-A1QA-06A,25
TCGA-EE-A3AG-06A,25
TCGA-D9-A4Z2-01A,25
TCGA-FS-A1ZD-06A,25
TCGA-D9-A6EA-06A,25
TCGA-GF-A4EO-06A,25
TCGA-D3-A2JC-06A,25
TCGA-DA-A1I5-06A,25
TCGA-OD-A75X-06A,25
TCGA-D9-A1JX-06A,25
TCGA-FR-A729-06A,25
TCGA-EB-A5UL-06A,25
TCGA-EB-A5SE-01A,25
TCGA-YG-AA3P-06A,25
TCGA-WE-A8K4-01A,25
TCGA-D3-A2JP-06A,25
TCGA-BF-A3DL-01A,25
TCGA-GF-A3OT-06A,25
TCGA-FR-A8YC-06A,25
TCGA-FS-A1ZN-01A,25
TCGA-EE-A2MJ-06A,25
TCGA-XV-A9W2-01A,25
TCGA-D3-A3MO-06A,25
TCGA-LH-A9QB-06A,25
TCGA-WE-AAA4-06A,25
TCGA-FW-A5DY-06A,25
TCGA-D9-A1JW-06A,25
TCGA-3N-A9WD-06A,25
TCGA-BF-AAOU-01A,25
TCGA-FR-A728-01A,25
TCGA-EB-A430-01A,25
TCGA-EB-A85J-01A,25
TCGA-EB-A41A-01A,25
TCGA-D3-A51K-06A,25
TCGA-D3-A5GN-06A,25
TCGA-XV-AAZY-01A,25
TCGA-BF-A3DN-01A,25
TCGA-EB-A5VU-01A,25
TCGA-EB-A3Y7-01A,25
TCGA-EE-A2MD-06A,25
TCGA-EB-A24D-01A,25
TCGA-BF-A5EQ-01A,25
TCGA-WE-A8K5-06A,25
TCGA-WE-AA9Y-06A,25
TCGA-EB-A1NK-01A,25
TCGA-GF-A2C7-01A,25
TCGA-BF-AAOX-01A,25
TCGA-BF-A3DM-01A,25
TCGA-EE-A3JH-06A,25
TCGA-D9-A4Z3-01A,25
TCGA-EE-A2GU-06A,25
TCGA-D3-A8GR-06A,25
TCGA-EE-A2ML-06A,25
TCGA-D3-A8GB-06A,25
TCGA-ER-A19W-06A,25
TCGA-D3-A2JE-06A,25
TCGA-BF-AAP0-06A,25
TCGA-EE-A2A6-06A,25
TCGA-GN-A267-06A,25
TCGA-D3-A3MV-06A,25
TCGA-EB-A5SF-01A,25
TCGA-EE-A29T-06A,25
TCGA-ER-A19E-06A,25
TCGA-GF-A6C8-06A,25
TCGA-FS-A4F9-06A,25
TCGA-D3-A3MR-06A,25
TCGA-FW-A3TV-06A,25
TCGA-FS-A1ZK-06A,25
TCGA-D3-A3CB-06A,25
TCGA-GN-A4U7-06A,25
TCGA-D3-A8GC-06A,25
TCGA-BF-A1PX-01A,25
TCGA-D3-A2JN-06A,25
TCGA-YG-AA3O-06A,25
TCGA-ER-A19F-06A,25
TCGA-FR-A8YD-06A,25
TCGA-DA-A1IA-06A,25
TCGA-EE-A3AF-06A,25
TCGA-EE-A181-06A,25
TCGA-EB-A5KH-06A,25
TCGA-FS-A1ZA-06A,25
TCGA-EE-A2GP-06A,25
TCGA-EE-A2GC-06A,25
TCGA-DA-A1HV-06A,25
TCGA-BF-A1PU-01A,25
TCGA-EE-A2MC-06A,25
TCGA-ER-A19D-06A,25
TCGA-DA-A95W-06A,25
TCGA-D9-A3Z1-06A,25
TCGA-D3-A8GM-06A,25
TCGA-EB-A82C-01A,25
TCGA-ER-A42H-01A,25
TCGA-EE-A29V-06A,25
TCGA-ER-A42L-06A,25
TCGA-EE-A2MU-06A,25
TCGA-D3-A51N-06A,25
TCGA-EB-A4IS-01A,25
TCGA-EE-A3AB-06A,25
TCGA-D3-A51F-06A,25
TCGA-D3-A2JO-06A,25
TCGA-ER-A1A1-06A,25
TCGA-D9-A149-06A,25
TCGA-D3-A8GV-06A,25
TCGA-BF-AAP7-01A,25
TCGA-FS-A1ZP-06A,25
TCGA-RP-A693-06A,25
TCGA-EB-A97M-01A,25
TCGA-XV-A9W5-01A,25
TCGA-WE-A8ZR-06A,25
TCGA-ER-A195-06A,25
TCGA-GN-A26A-06A,25
TCGA-EE-A29S-06A,25
TCGA-EE-A2M8-06A,25
TCGA-WE-A8ZY-06A,25
TCGA-BF-AAP4-01A,25
TCGA-D3-A3CE-06A,25
TCGA-GN-A8LL-06A,25
TCGA-GN-A264-06A,25
TCGA-EB-A551-01A,25
TCGA-WE-A8ZQ-06A,25
TCGA-EE-A2A0-06A,25
TCGA-EE-A2M6-06A,25
TCGA-WE-A8ZT-06A,25
TCGA-BF-AAP1-01A,25
TCGA-BF-A3DJ-01A,25
TCGA-D3-A8GD-06A,25
TCGA-EB-A5SG-06A,25
TCGA-BF-A1PZ-01A,25
TCGA-GF-A6C9-06A,25
TCGA-EE-A2MS-06A,25
TCGA-EE-A3J7-06A,25
TCGA-ER-A197-06A,25
TCGA-FR-A726-01A,25
TCGA-ER-A19A-06A,25
TCGA-FW-A3I3-06A,25
TCGA-EE-A2A2-06A,25
TCGA-EE-A2MP-06A,25
TCGA-D3-A51H-06A,25
TCGA-D3-A8GS-06A,25
TCGA-DA-A3F3-06A,25
TCGA-D3-A3C1-06A,25
TCGA-RP-A695-06A,25
TCGA-XV-A9VZ-01A,25
TCGA-ER-A19Q-06A,25
TCGA-EE-A2MK-06A,25
TCGA-EE-A3JA-06A,25
TCGA-EB-A4IQ-01A,25
TCGA-EB-A3XC-01A,25
TCGA-EB-A85I-01A,25
TCGA-DA-A1IC-06A,25
TCGA-EB-A44P-01A,25
TCGA-EB-A4OY-01A,25
TCGA-EB-A5UM-01A,25
TCGA-EE-A17X-06A,25
TCGA-D3-A8GK-06A,25
TCGA-YD-A89C-06A,25
TCGA-EB-A44R-06A,25
TCGA-DA-A95Z-06A,25
TCGA-GN-A265-06A,25
TCGA-XV-AAZW-01A,25
TCGA-D3-A2J6-06A,25
TCGA-FR-A3R1-01A,25
TCGA-EB-A3XD-01A,25
TCGA-ER-A19M-06A,25
TCGA-3N-A9WC-06A,25
TCGA-Z2-AA3V-06A,25
TCGA-EE-A2MT-06A,25
TCGA-D3-A8GN-06A,25
TCGA-EE-A20F-06A,25
TCGA-EE-A182-06A,25
TCGA-EB-A4OZ-01A,25
TCGA-D3-A1Q5-06A,25
TCGA-D3-A1Q6-06A,25
TCGA-FS-A1ZJ-06A,25
TCGA-HR-A5NC-01A,25
TCGA-GN-A266-06A,25
TCGA-ER-A19T-01A,25
TCGA-ER-A19B-06A,25
TCGA-ER-A19O-06A,25
TCGA-ER-A2NF-06A,25
TCGA-D3-A51T-06A,25
TCGA-EE-A20C-06A,25
TCGA-ER-A2ND-06A,25
TCGA-ER-A3ES-06A,25
TCGA-ER-A2NH-06A,25
TCGA-HR-A2OH-06A,25
TCGA-ER-A2NC-06A,25
TCGA-ER-A2NG-06A,25
TCGA-ER-A2NB-01A,25
TCGA-GN-A262-06A,25
TCGA-BR-6457-01A,26
TCGA-RD-A7BT-01A,26
TCGA-CD-8530-01A,26
TCGA-HU-A4H4-01A,26
TCGA-CG-5724-01A,26
TCGA-F1-6874-01A,26
TCGA-D7-6820-01A,26
TCGA-CG-4477-01A,26
TCGA-RD-A8MV-01A,26
TCGA-D7-A6EX-01A,26
TCGA-VQ-A8PC-01A,26
TCGA-BR-A4CS-01A,26
TCGA-CD-5803-01A,26
TCGA-BR-A4IV-01A,26
TCGA-CD-A4MJ-01A,26
TCGA-CD-8524-01A,26
TCGA-VQ-A91K-01A,26
TCGA-CG-5734-01A,26
TCGA-BR-8060-01A,26
TCGA-CD-8528-01A,26
TCGA-D7-8570-01A,26
TCGA-CG-4444-01A,26
TCGA-BR-7196-01A,26
TCGA-BR-8296-01A,26
TCGA-BR-6803-01A,26
TCGA-CG-4460-01A,26
TCGA-BR-8297-01A,26
TCGA-D7-5577-01A,26
TCGA-VQ-A8PE-01A,26
TCGA-BR-7851-01A,26
TCGA-BR-8679-01A,26
TCGA-BR-8591-01A,26
TCGA-BR-A4PF-01A,26
TCGA-BR-4187-01A,26
TCGA-BR-7958-01A,26
TCGA-D7-A4YY-01A,26
TCGA-CG-4475-01A,26
TCGA-HF-7134-01A,26
TCGA-BR-8291-01A,26
TCGA-D7-A4YX-01A,26
TCGA-D7-A4YU-01A,26
TCGA-VQ-A8PJ-01A,26
TCGA-F1-6177-01A,26
TCGA-BR-A4QM-01A,26
TCGA-CG-5723-01A,26
TCGA-BR-A4J6-01A,26
TCGA-HU-8610-01A,26
TCGA-BR-4279-01A,26
TCGA-IN-A7NU-01A,26
TCGA-BR-8690-01A,26
TCGA-BR-6452-01A,26
TCGA-VQ-A91D-01A,26
TCGA-VQ-A91U-01A,26
TCGA-HU-A4H3-01A,26
TCGA-CG-4466-01A,26
TCGA-RD-A8N1-01A,26
TCGA-D7-A4YV-01A,26
TCGA-B7-A5TK-01A,26
TCGA-VQ-A923-01A,26
TCGA-EQ-8122-01A,26
TCGA-CD-8535-01A,26
TCGA-VQ-A8PO-01A,26
TCGA-VQ-AA6B-01A,26
TCGA-D7-6518-01A,26
TCGA-B7-A5TJ-01A,26
TCGA-BR-6852-01A,26
TCGA-BR-4368-01A,26
TCGA-CD-8529-01A,26
TCGA-BR-8678-01A,26
TCGA-BR-8485-01A,26
TCGA-IN-AB1X-01A,26
TCGA-D7-A6EZ-01A,26
TCGA-BR-A4J2-01A,26
TCGA-BR-A4J8-01A,26
TCGA-CG-4469-01A,26
TCGA-IN-A6RO-01A,26
TCGA-F1-6875-01A,26
TCGA-D7-6528-01A,26
TCGA-CD-8525-01A,26
TCGA-BR-A4J7-01A,26
TCGA-VQ-A928-01A,26
TCGA-BR-A4J5-01A,26
TCGA-BR-8363-01A,26
TCGA-BR-8058-01A,26
TCGA-BR-8364-01A,26
TCGA-BR-8384-01A,26
TCGA-D7-6815-01A,26
TCGA-VQ-A8P3-01A,26
TCGA-IN-A7NT-01A,26
TCGA-BR-6566-01A,26
TCGA-BR-8372-01A,26
TCGA-CD-8534-01A,26
TCGA-BR-8687-01A,26
TCGA-D7-6521-01A,26
TCGA-B7-5818-01A,26
TCGA-F1-A72C-01A,26
TCGA-BR-4253-01A,26
TCGA-CG-4437-01A,26
TCGA-VQ-AA69-01A,26
TCGA-BR-4363-01A,26
TCGA-BR-8366-01A,26
TCGA-BR-7715-01A,26
TCGA-BR-8368-01A,26
TCGA-D7-8575-01A,26
TCGA-CD-A4MG-01A,26
TCGA-BR-7957-01A,26
TCGA-RD-A8MW-01A,26
TCGA-CG-5725-01A,26
TCGA-VQ-A8E7-01B,26
TCGA-BR-6802-01A,26
TCGA-CG-4301-01A,26
TCGA-D7-6525-01A,26
TCGA-VQ-A8DT-01A,26
TCGA-HU-A4GX-01A,26
TCGA-BR-A44U-01A,26
TCGA-D7-6520-01A,26
TCGA-VQ-AA6I-01A,26
TCGA-VQ-A91V-01A,26
TCGA-D7-8578-01A,26
TCGA-VQ-A91X-01A,26
TCGA-BR-A4J9-01A,26
TCGA-BR-4366-01A,26
TCGA-BR-8371-01A,26
TCGA-VQ-A8PK-01A,26
TCGA-VQ-A8PH-01A,26
TCGA-VQ-AA6D-01A,26
TCGA-CG-5721-01A,26
TCGA-BR-8365-01A,26
TCGA-HF-7133-01A,26
TCGA-HU-A4GY-01A,26
TCGA-HF-7136-01A,26
TCGA-B7-A5TI-01A,26
TCGA-D7-A4YT-01A,26
TCGA-BR-8295-01A,26
TCGA-CD-8527-01A,26
TCGA-BR-6456-01A,26
TCGA-CD-A4MH-01A,26
TCGA-VQ-A8P5-01A,26
TCGA-RD-A8N0-01A,26
TCGA-BR-A453-01A,26
TCGA-CG-5716-01A,26
TCGA-EQ-A4SO-01A,26
TCGA-BR-7703-01A,26
TCGA-BR-7704-01A,26
TCGA-HF-A5NB-01A,26
TCGA-BR-4370-01A,26
TCGA-CG-4442-01A,26
TCGA-CD-5804-01A,26
TCGA-VQ-A94U-01A,26
TCGA-D7-5578-01A,26
TCGA-BR-A4QL-01A,26
TCGA-BR-6706-01A,26
TCGA-BR-4294-01A,26
TCGA-D7-6818-01A,26
TCGA-VQ-A94R-01A,26
TCGA-BR-A4IY-01A,26
TCGA-BR-A4IU-01A,26
TCGA-BR-7901-01A,26
TCGA-BR-8367-01A,26
TCGA-HU-A4GU-01A,26
TCGA-CD-8536-01A,26
TCGA-RD-A7BW-01A,26
TCGA-BR-8676-01A,26
TCGA-IN-A6RS-01A,26
TCGA-BR-8486-01A,26
TCGA-D7-A748-01A,26
TCGA-VQ-A8E2-01A,26
TCGA-CD-A486-01A,26
TCGA-CD-8533-01A,26
TCGA-VQ-A8PU-01A,26
TCGA-F1-A448-01A,26
TCGA-HU-A4H5-01A,26
TCGA-CD-A4MI-01A,26
TCGA-IN-A6RN-01A,26
TCGA-VQ-A91Z-01A,26
TCGA-BR-8080-01A,26
TCGA-IN-A6RL-01A,26
TCGA-BR-4257-01A,26
TCGA-BR-6565-01A,26
TCGA-KB-A93H-01A,26
TCGA-BR-6707-01A,26
TCGA-BR-8483-01A,26
TCGA-D7-A4Z0-01A,26
TCGA-CD-5798-01A,26
TCGA-VQ-A94O-01A,26
TCGA-BR-8382-01A,26
TCGA-CG-5732-01A,26
TCGA-D7-8573-01A,26
TCGA-VQ-A8PX-01A,26
TCGA-BR-8677-01A,26
TCGA-BR-A4J1-01A,26
TCGA-VQ-A8E3-01A,26
TCGA-VQ-AA6A-01A,26
TCGA-CD-5800-01A,26
TCGA-VQ-A8E0-01A,26
TCGA-CD-8531-01A,26
TCGA-BR-8369-01A,26
TCGA-BR-4369-01A,26
TCGA-IN-A7NR-01A,26
TCGA-CG-4438-01A,26
TCGA-BR-4267-01A,26
TCGA-CD-8526-01A,26
TCGA-HF-7132-01A,26
TCGA-D7-6522-01A,26
TCGA-VQ-AA6G-01A,26
TCGA-VQ-A94P-01A,26
TCGA-CG-4304-01A,26
TCGA-VQ-A8PF-01A,26
TCGA-BR-8284-01A,26
TCGA-BR-8680-01A,26
TCGA-VQ-A92D-01A,26
TCGA-BR-8588-01A,26
TCGA-BR-6453-01A,26
TCGA-BR-8381-01A,26
TCGA-BR-7959-01A,26
TCGA-D7-A6F0-01A,26
TCGA-BR-8380-01A,26
TCGA-VQ-A8PM-01A,26
TCGA-BR-8362-01A,26
TCGA-BR-4371-01A,26
TCGA-CD-5799-01A,26
TCGA-RD-A7C1-01A,26
TCGA-VQ-A91N-01A,26
TCGA-BR-7716-01A,26
TCGA-BR-A4IZ-01A,26
TCGA-BR-4367-01A,26
TCGA-BR-8590-01A,26
TCGA-VQ-A91S-01A,26
TCGA-CG-5718-01A,26
TCGA-BR-8682-01A,26
TCGA-HU-A4HD-01A,26
TCGA-HU-A4GF-01A,26
TCGA-D7-6822-01A,26
TCGA-KB-A93G-01A,26
TCGA-BR-6458-01A,26
TCGA-CD-A48C-01A,26
TCGA-IN-A6RI-01A,26
TCGA-B7-5816-01A,26
TCGA-BR-8484-01A,26
TCGA-MX-A5UG-01A,26
TCGA-ZA-A8F6-01A,26
TCGA-VQ-A8P2-01A,26
TCGA-BR-7722-01A,26
TCGA-BR-7717-01A,26
TCGA-CD-A48A-01A,26
TCGA-D7-8574-01A,26
TCGA-BR-4255-01A,26
TCGA-BR-A44T-01A,26
TCGA-BR-6564-01A,26
TCGA-FP-7998-01A,26
TCGA-BR-6705-01A,26
TCGA-IN-8462-01A,26
TCGA-CD-A487-01A,26
TCGA-BR-4357-01A,26
TCGA-BR-7723-01A,26
TCGA-SW-A7EB-01A,26
TCGA-CG-4465-01A,26
TCGA-D7-6527-01A,26
TCGA-HU-8608-01A,26
TCGA-FP-7916-01A,26
TCGA-IN-8663-01A,26
TCGA-BR-A4PD-01A,26
TCGA-IN-AB1V-01A,26
TCGA-CD-5801-01A,26
TCGA-VQ-AA6F-01A,26
TCGA-VQ-A8PP-01A,26
TCGA-BR-4280-01A,26
TCGA-CG-4305-01A,26
TCGA-D7-6519-01A,26
TCGA-RD-A8NB-01A,26
TCGA-HU-8602-01A,26
TCGA-CG-4476-01A,26
TCGA-HF-7131-01A,26
TCGA-CD-5813-01A,26
TCGA-BR-4361-01A,26
TCGA-BR-4292-01A,26
TCGA-CG-5717-01A,26
TCGA-VQ-A925-01A,26
TCGA-BR-8059-01A,26
TCGA-CG-5719-01A,26
TCGA-D7-A6EV-01A,26
TCGA-BR-6801-01A,26
TCGA-VQ-A8PQ-01A,26
TCGA-BR-8592-01A,26
TCGA-BR-8081-01A,26
TCGA-BR-6710-01A,26
TCGA-HU-A4GT-01A,26
TCGA-BR-7197-01A,26
TCGA-BR-4256-01A,26
TCGA-HU-A4H2-01A,26
TCGA-CG-5720-01A,26
TCGA-VQ-A8DU-01A,26
TCGA-D7-6817-01A,26
TCGA-D7-A6EY-01A,26
TCGA-CG-4306-01A,26
TCGA-B7-A5TN-01A,26
TCGA-VQ-AA6K-01A,26
TCGA-BR-4191-01A,26
TCGA-VQ-A91Y-01A,26
TCGA-D7-8572-01A,26
TCGA-VQ-A91W-01A,26
TCGA-BR-A4J4-01A,26
TCGA-CG-4443-01A,26
TCGA-BR-8589-01A,26
TCGA-RD-A7BS-01A,26
TCGA-CD-8532-01A,26
TCGA-IN-7808-01A,26
TCGA-BR-6454-01A,26
TCGA-IP-7968-01A,26
TCGA-VQ-AA64-01A,26
TCGA-BR-A4PE-01A,26
TCGA-IN-A6RR-01A,26
TCGA-BR-A452-01A,26
TCGA-D7-6524-01A,26
TCGA-HU-A4GQ-01A,26
TCGA-CD-A489-01A,26
TCGA-BR-6455-01A,26
TCGA-BR-8683-01A,26
TCGA-BR-8289-01A,26
TCGA-SW-A7EA-01A,26
TCGA-CG-5726-01A,26
TCGA-BR-6709-01A,26
TCGA-BR-8286-01A,26
TCGA-BR-8686-01A,26
TCGA-VQ-A8PD-01A,26
TCGA-HJ-7597-01A,26
TCGA-BR-8361-01A,26
TCGA-IN-7806-01A,26
TCGA-BR-4201-01A,26
TCGA-CG-4436-01A,26
TCGA-BR-A4CR-01A,26
TCGA-3M-AB47-01A,26
TCGA-BR-A4QI-01A,26
TCGA-YU-A90Q-01A,27
TCGA-2G-AAGV-01A,27
TCGA-2G-AAH8-01A,27
TCGA-2G-AAGX-01A,27
TCGA-ZM-AA0D-01A,27
TCGA-XE-AAOL-01A,27
TCGA-XE-AAOB-01A,27
TCGA-YU-A90Y-01A,27
TCGA-2G-AAGK-01A,27
TCGA-2G-AAG3-01A,27
TCGA-2G-AAF8-01A,27
TCGA-2G-AALS-01A,27
TCGA-2G-AAKL-01A,27
TCGA-2G-AAGZ-01A,27
TCGA-XE-AAO4-01A,27
TCGA-2G-AALT-01A,27
TCGA-XE-AAOD-01A,27
TCGA-XE-AAOC-01A,27
TCGA-2G-AAM2-01A,27
TCGA-2G-AALQ-01A,27
TCGA-VF-A8A9-01A,27
TCGA-2G-AAL5-01A,27
TCGA-2G-AAKG-05A,27
TCGA-2G-AAGG-01A,27
TCGA-2G-AALW-01A,27
TCGA-2G-AAG8-01A,27
TCGA-2G-AALF-01A,27
TCGA-2G-AAGF-01A,27
TCGA-2G-AAKG-01A,27
TCGA-XY-A9T9-01A,27
TCGA-2G-AALN-01A,27
TCGA-2G-AAGN-01A,27
TCGA-2G-AAHA-01A,27
TCGA-2G-AAL7-01A,27
TCGA-2G-AAH4-01A,27
TCGA-XE-AANR-01A,27
TCGA-SO-A8JP-01A,27
TCGA-2G-AAKH-01A,27
TCGA-4K-AA1G-01A,27
TCGA-2G-AAHG-01A,27
TCGA-2G-AAGP-01A,27
TCGA-2G-AAM3-01A,27
TCGA-YU-A90P-01A,27
TCGA-4K-AA1H-01A,27
TCGA-2G-AAKM-01A,27
TCGA-VF-A8AE-01A,27
TCGA-2G-AAGI-01A,27
TCGA-S6-A8JW-01A,27
TCGA-2G-AAFN-01A,27
TCGA-2G-AAF6-01A,27
TCGA-2G-AAG5-01A,27
TCGA-2G-AAFJ-01A,27
TCGA-ZM-AA05-01A,27
TCGA-YU-A94I-01A,27
TCGA-2G-AAEW-01A,27
TCGA-XE-AANJ-01A,27
TCGA-2G-AAF1-01A,27
TCGA-2G-AAFL-01A,27
TCGA-2G-AAHC-01A,27
TCGA-ZM-AA0B-01A,27
TCGA-2G-AAGM-01A,27
TCGA-2G-AAM4-01A,27
TCGA-W4-A7U3-01A,27
TCGA-YU-A90W-01A,27
TCGA-2G-AAGY-05A,27
TCGA-2G-AALO-01A,27
TCGA-YU-A90S-01A,27
TCGA-2G-AAG9-01A,27
TCGA-W4-A7U2-01A,27
TCGA-XE-AAO6-01A,27
TCGA-2G-AAGW-01A,27
TCGA-2G-AAGT-01A,27
TCGA-2G-AAHL-01A,27
TCGA-2G-AAGS-01A,27
TCGA-VF-A8AA-01A,27
TCGA-4K-AA1I-01A,27
TCGA-2G-AAFM-01A,27
TCGA-YU-A912-01A,27
TCGA-W4-A7U4-01A,27
TCGA-2G-AALZ-01A,27
TCGA-2G-AAH0-01A,27
TCGA-XE-AANI-01A,27
TCGA-2G-AAH3-01A,27
TCGA-2G-AAG6-01A,27
TCGA-XE-AANV-01A,27
TCGA-XE-A8H5-01A,27
TCGA-2G-AAGC-01A,27
TCGA-SN-A84X-01A,27
TCGA-2G-AAEX-01A,27
TCGA-XE-AAOF-01A,27
TCGA-2G-AALG-01A,27
TCGA-2G-AAFI-01A,27
TCGA-2G-AAKO-01A,27
TCGA-X3-A8G4-01A,27
TCGA-XY-A89B-01A,27
TCGA-2G-AAG7-01A,27
TCGA-2G-AAF4-01A,27
TCGA-2X-A9D6-01A,27
TCGA-2G-AAGJ-01A,27
TCGA-VF-A8A8-01A,27
TCGA-2G-AAGY-01A,27
TCGA-2G-AAGO-01A,27
TCGA-2G-AAFY-01A,27
TCGA-2G-AAG0-01A,27
TCGA-2G-AAFG-01A,27
TCGA-YU-AA61-01A,27
TCGA-2G-AAKO-05A,27
TCGA-ZM-AA0E-01A,27
TCGA-2X-A9D5-01A,27
TCGA-2G-AAHP-01A,27
TCGA-XE-A8H1-01A,27
TCGA-S6-A8JY-01A,27
TCGA-2G-AAFG-05A,27
TCGA-SN-A6IS-01A,27
TCGA-XE-A9SE-01A,27
TCGA-XE-AAO3-01A,27
TCGA-2G-AALX-01A,27
TCGA-2G-AALP-01A,27
TCGA-S6-A8JX-01A,27
TCGA-XE-AAOJ-01A,27
TCGA-2G-AAFZ-01A,27
TCGA-2G-AAHT-01A,27
TCGA-EM-A1CW-01A,28
TCGA-EL-A3ZN-01A,28
TCGA-DJ-A4UP-01A,28
TCGA-EM-A3AO-01A,28
TCGA-EL-A4KI-01A,28
TCGA-EL-A3ZG-01A,28
TCGA-DJ-A2PR-01A,28
TCGA-ET-A3BW-01A,28
TCGA-DJ-A3VA-01A,28
TCGA-DJ-A2Q5-01A,28
TCGA-DJ-A3VI-01A,28
TCGA-ET-A3DP-01A,28
TCGA-EL-A3CM-01A,28
TCGA-DJ-A3VM-01A,28
TCGA-MK-A4N9-01A,28
TCGA-BJ-A191-01A,28
TCGA-EM-A3O3-01A,28
TCGA-DJ-A3UY-01A,28
TCGA-J8-A3O2-01A,28
TCGA-BJ-A18Z-01A,28
TCGA-EM-A2CO-01A,28
TCGA-EL-A3ZM-01A,28
TCGA-DE-A3KN-01A,28
TCGA-BJ-A0Z5-01A,28
TCGA-EM-A3SX-01A,28
TCGA-BJ-A2N9-01A,28
TCGA-EM-A3AL-01A,28
TCGA-DJ-A2Q9-01A,28
TCGA-BJ-A4O8-01A,28
TCGA-EL-A3ZH-01A,28
